category,subtype,value,co2e
consumption,services,8264.806291450559,81.646
consumption,home-goods,8041.085453481434,243.142
transport,train,245.81423446755798,9.041
consumption,services,1738.748225491336,17.094
consumption,clothing,5625.779608360845,83.941
energy,renewable,674.9993180311386,11.383
consumption,other,716.9293864233512,14.328
consumption,home-goods,6933.594931944255,209.694
food,fish,2.449905505971948,11.804
energy,renewable,430.45287536672316,7.322
consumption,electronics,1346.7672276674386,94.722
food,fish,0.6200057565753232,1.623
energy,coal,686.5636859216497,721.293
transport,flight-long,89.22403156556813,13.668
food,red-meat,1.3088247854453474,34.862
food,white-meat,2.224603208589911,14.568
food,vegan,1.4701231751460357,2.327
consumption,other,7932.61235507709,157.808
energy,natural_gas,91.74734288035276,41.112
consumption,home-goods,2434.1178286806426,72.517
transport,flight-short,361.20472710602303,93.103
energy,electricity-grid,132.4391411670473,93.875
energy,renewable,846.5024310865568,16.68
transport,train,352.78019656979575,14.036
transport,motorcycle,69.47019117004812,7.51
transport,train,449.1606742181771,18.642
consumption,clothing,4465.936772751805,68.416
transport,car-gasoline,339.9195302207875,64.95
food,fish,1.577705116208726,8.969
energy,natural_gas,29.29603318948064,14.133
consumption,other,1556.0414663498377,31.724
food,vegetarian,1.9321468790463487,2.474
food,other,2.309806677982664,4.998
transport,walking,10.53054064101573,0.505
energy,electricity-grid,32.10460219263899,23.551
energy,electricity-grid,986.3497260959285,697.577
consumption,services,846.3240691710696,8.55
transport,car-gasoline,387.0659938931461,75.098
food,white-meat,2.6745309145348077,18.507
transport,bus,58.53033868191651,6.583
transport,flight-long,37.268475479317615,5.269
food,vegan,0.9363647087587413,1.244
energy,electricity-grid,855.0620416012113,604.691
transport,bicycle,31.163014569649835,0.412
food,other,1.2731721969804741,5.396
food,red-meat,1.3466990111425774,36.633
food,other,1.8588597866236052,7.167
consumption,services,8518.364228209837,83.775
energy,electricity-grid,358.35904817748514,253.993
consumption,home-goods,4560.332399533101,136.33
consumption,clothing,9833.252292900366,147.768
transport,motorcycle,54.98491124513935,6.412
energy,natural_gas,726.8814131600938,329.306
energy,renewable,404.18588129438245,6.69
food,other,1.9372764705177654,5.325
energy,coal,209.1185908103134,219.363
transport,car-electric,337.4414934245175,16.617
food,white-meat,1.9038114969328628,13.381
transport,bicycle,75.39874365704553,0.071
food,red-meat,1.5107810780493969,40.586
energy,electricity-grid,24.937423739145547,17.904
consumption,electronics,5883.07478669745,409.814
consumption,electronics,8085.177732443045,566.664
consumption,home-goods,743.2450010146983,20.699
transport,flight-long,317.4608483836743,47.235
food,vegan,1.3116973908445027,2.59
transport,flight-long,170.60801475975484,26.004
transport,train,25.845336340666858,0.229
energy,coal,113.7565482291753,119.118
energy,renewable,687.269113158563,14.517
food,vegan,2.9205701274043587,3.916
consumption,services,7744.09841553481,77.618
energy,coal,237.2372436489402,249.469
energy,electricity-grid,753.1771359388567,534.435
consumption,home-goods,4565.83989406627,136.71
energy,coal,973.9666429896839,1023.221
energy,renewable,989.0853910082309,19.555
transport,flight-short,232.29222869891692,57.762
energy,natural_gas,114.44098929965034,52.232
food,other,1.3691793536722783,4.679
transport,car-electric,426.26602596297954,22.704
transport,car-electric,387.5006134093721,19.144
transport,car-gasoline,389.5903403056569,73.365
transport,bicycle,215.3450126368171,-1.135
food,other,1.990345154241337,5.932
transport,car-electric,39.74630976129208,0.905
energy,natural_gas,628.5544219058447,282.511
food,other,1.0779397078434856,4.383
consumption,other,4493.663048418836,88.299
energy,natural_gas,105.24226671223505,47.143
consumption,clothing,6660.535337973044,99.306
transport,bus,196.58611393093395,22.024
food,vegetarian,2.6166372837557352,5.293
energy,renewable,604.2435178160902,13.355
transport,walking,307.4077598793092,-0.246
consumption,clothing,4366.154801963358,64.066
transport,bicycle,294.80847006093455,0.499
consumption,services,4524.314516307315,44.793
consumption,other,6811.104826228727,136.629
consumption,clothing,1797.46657422194,27.696
food,other,2.053350053571123,7.089
food,fish,2.654860228952478,12.454
energy,renewable,678.1952473481965,13.54
energy,coal,331.6319414540899,348.086
transport,flight-short,392.60238626023187,98.843
food,vegetarian,0.7058824758418953,-0.289
consumption,other,9773.018004367563,195.834
consumption,other,2160.647717283302,43.715
energy,natural_gas,898.3309639696673,404.22
transport,car-electric,496.0271984155187,25.925
food,vegan,1.8376843744480365,3.434
consumption,clothing,5978.284947280198,90.281
food,vegetarian,2.975594710218296,4.109
transport,motorcycle,121.80224447646698,15.015
transport,car-gasoline,20.655691281953644,3.541
energy,renewable,611.0321081707232,11.218
consumption,clothing,8164.744927619677,123.691
transport,flight-short,195.1931436402265,50.058
consumption,services,4207.669055895208,42.07
food,vegetarian,2.4127787760996244,4.046
energy,natural_gas,12.42124399553184,6.581
food,white-meat,1.5258439858394273,10.51
food,white-meat,2.2548838349258142,15.852
food,white-meat,1.577301410877494,9.759
food,fish,1.671345113039223,7.422
consumption,electronics,8893.428328826363,621.732
transport,motorcycle,9.558688667610436,-0.751
energy,natural_gas,879.9182592546076,395.615
consumption,other,4225.5647113471005,85.508
transport,motorcycle,453.5801722411708,49.306
consumption,home-goods,1170.4411329411523,35.306
energy,natural_gas,195.4350175560214,88.049
energy,natural_gas,956.6073646326079,430.497
food,fish,0.7639391055486584,3.898
food,fish,0.875384110459688,3.089
transport,flight-short,162.46522441571642,42.698
food,white-meat,2.530083232564985,16.212
consumption,home-goods,7909.985284182033,238.223
energy,coal,327.864414223084,344.664
food,vegetarian,1.4839445503643949,4.438
consumption,electronics,7759.536278213483,543.083
transport,train,316.9203045361481,13.124
food,white-meat,2.5764583127861282,17.237
transport,flight-long,141.49537750136966,19.581
transport,flight-long,375.7132683648444,55.05
energy,electricity-grid,714.9727619855191,507.134
food,white-meat,1.9354049990239572,13.418
consumption,electronics,4588.248725196266,321.831
consumption,services,9587.236936275927,95.119
consumption,clothing,6843.301204289059,102.822
consumption,clothing,8283.435549582211,124.718
transport,flight-short,78.97440856586644,18.591
transport,car-gasoline,264.50115252417015,50.988
transport,car-electric,270.7240962933789,13.032
energy,coal,685.7871124602957,719.577
food,vegan,0.8069747547605584,-0.442
energy,renewable,401.34769919993033,8.496
transport,bus,1.65600208188259,0.627
energy,coal,546.9586329752063,575.051
transport,motorcycle,76.07382683583492,10.342
transport,motorcycle,278.6531464249626,30.277
food,white-meat,2.646938213071162,17.174
transport,train,212.75753055199212,9.254
transport,train,477.4899652946197,17.505
energy,natural_gas,245.20775804640542,110.139
energy,electricity-grid,614.7955993078486,435.142
consumption,clothing,110.57093320712056,1.864
transport,motorcycle,347.78766914050084,38.987
food,other,0.5385379151913481,1.244
transport,car-electric,150.9628518620095,7.126
food,other,1.5621698176700276,4.146
food,vegan,0.9305458055175817,0.674
energy,natural_gas,218.4482101898723,99.285
food,vegetarian,2.3917294331900845,3.333
transport,car-electric,339.2024866869729,16.728
energy,electricity-grid,401.53779726036305,283.634
consumption,electronics,3910.4654769484573,273.63
energy,electricity-grid,16.700866436268512,11.387
energy,renewable,507.27659820073177,10.107
energy,coal,582.1988303147955,611.495
energy,natural_gas,94.86983161497241,40.664
consumption,services,9922.108558761674,99.777
consumption,services,7193.896363502829,73.993
energy,renewable,306.75239447221963,7.369
consumption,home-goods,9567.661641855604,288.037
transport,bus,202.21203344579635,19.822
food,vegan,1.4010295158781954,1.328
food,other,2.4573944149182,8.201
transport,bus,448.2173015967461,47.346
consumption,other,5937.1047649053635,117.543
consumption,other,6550.0520800358,131.449
energy,renewable,314.0921559130818,6.538
transport,flight-short,360.84679094592275,90.897
food,vegetarian,0.72312437909146,1.31
energy,electricity-grid,218.5113052127776,153.928
energy,natural_gas,101.78791330375307,47.417
consumption,services,7348.905611708291,74.436
consumption,clothing,5277.319746312357,80.129
transport,flight-long,392.7610097585702,57.496
food,other,2.3898183624930933,5.836
transport,bus,392.3586000984939,39.434
energy,electricity-grid,899.9796410505809,637.729
energy,natural_gas,659.8707887109506,296.65
food,red-meat,1.7365898510389737,46.927
transport,flight-long,185.29115116162612,25.822
transport,flight-short,194.5347047432376,49.77
consumption,home-goods,765.3000732701332,23.224
transport,flight-short,342.50832687144464,89.374
transport,flight-short,245.332461697689,62.971
food,vegan,0.7242698785990777,0.997
food,other,1.5960722300279515,7.137
food,vegetarian,2.1238153218734226,6.719
consumption,services,1309.2356127926705,12.04
transport,flight-short,265.6360452787475,68.391
energy,electricity-grid,152.84056888323263,108.359
food,other,1.152666999738323,3.93
transport,flight-short,41.77027584151215,10.397
consumption,other,1598.9774491426554,33.356
energy,coal,940.6959142554368,988.494
food,vegetarian,1.2744312118101226,1.856
transport,motorcycle,287.9811709027414,30.404
energy,renewable,490.6291168906552,11.588
energy,natural_gas,722.1876644183118,325.292
transport,flight-short,206.5368417026935,52.088
energy,electricity-grid,764.2330522702235,542.564
transport,car-gasoline,121.23887147835897,22.708
transport,flight-short,291.8935217328956,74.686
consumption,clothing,524.4472852851445,8.053
transport,train,201.27265411502054,8.441
food,other,2.690082178803163,9.394
energy,electricity-grid,108.39113847231965,74.313
food,red-meat,0.8982687056298397,22.742
energy,electricity-grid,559.0148482865578,395.696
transport,motorcycle,431.78845390771704,48.758
consumption,other,1712.049628019183,35.152
energy,coal,128.92708335838356,136.347
energy,renewable,374.37966700253025,7.338
energy,electricity-grid,618.1974644791303,436.901
consumption,home-goods,2314.725257485636,70.131
energy,natural_gas,560.3262699706106,251.449
food,other,0.8493516489108859,2.906
consumption,electronics,2877.151848843715,200.875
energy,electricity-grid,46.659119813948905,33.347
energy,natural_gas,792.1730269726384,356.313
food,fish,2.0247343541732485,12.013
consumption,electronics,4394.314893907177,306.754
consumption,clothing,6149.48891246712,92.293
transport,train,11.349930060294184,0.473
transport,bus,61.299385215645614,5.926
transport,car-electric,109.82031424851534,6.627
food,white-meat,2.9094379555180714,18.004
energy,electricity-grid,570.5568478540856,404.015
transport,car-gasoline,447.4605172580059,85.458
energy,natural_gas,92.21756870058259,40.79
transport,flight-long,69.39690332768359,10.955
consumption,home-goods,591.3807711142706,18.729
consumption,electronics,6690.2498850434895,468.777
energy,electricity-grid,363.9838862313796,256.777
transport,motorcycle,217.24445448872277,24.952
consumption,home-goods,6294.922031272789,188.676
energy,renewable,717.9856583476276,14.732
food,fish,0.946332261349287,4.239
energy,natural_gas,179.09653351371875,78.334
transport,walking,103.96310041246235,-0.048
transport,bus,347.82464887220453,36.311
food,fish,2.2276840165114242,11.791
energy,coal,601.0666004379,631.139
food,red-meat,0.986165861644236,25.784
food,vegetarian,1.5874604479261574,4.113
transport,car-gasoline,29.965122172233404,5.472
consumption,home-goods,2408.9190111843354,72.391
energy,renewable,481.829068179735,8.048
energy,renewable,298.48928615606957,6.692
transport,motorcycle,497.9269552564202,53.556
energy,natural_gas,614.3811289107823,275.969
consumption,clothing,2949.818878856171,43.387
consumption,services,1151.947652913565,11.074
food,vegetarian,0.9338422990972088,0.674
consumption,services,6583.388397257635,64.001
food,other,1.5014884352631808,3.89
energy,coal,572.0680835468778,599.846
transport,train,75.66872403295443,1.37
transport,walking,442.1509845984499,-0.393
energy,electricity-grid,517.1368357719816,365.676
consumption,clothing,5298.769472891021,78.073
food,other,1.0197208852624926,3.562
food,red-meat,1.043710884657445,29.392
energy,coal,959.8835833117801,1005.401
consumption,services,4029.602730155616,40.797
transport,motorcycle,292.88312305118484,33.46
transport,flight-long,186.21588622386741,28.897
energy,electricity-grid,958.3902350473113,680.54
consumption,clothing,5487.811401576975,81.263
energy,electricity-grid,755.3879070660254,535.054
consumption,clothing,1183.6849221234538,19.125
energy,renewable,340.2252807179652,7.046
food,red-meat,2.14981073814765,57.944
energy,natural_gas,168.2001631959247,75.637
energy,electricity-grid,494.3050968200303,350.171
consumption,home-goods,8878.545467684427,267.811
transport,flight-short,445.16263124790936,115.397
transport,flight-long,498.0772686357359,72.268
food,fish,0.6399138931550176,3.26
food,vegan,2.677226425066667,3.655
energy,natural_gas,429.1352739678916,191.708
consumption,home-goods,167.960167441927,4.67
transport,flight-long,440.85591357143954,65.339
food,vegetarian,1.3462012759199442,3.967
food,vegan,0.6415374328368085,1.887
energy,electricity-grid,286.012423169338,203.452
transport,flight-long,378.0852067477104,55.515
food,vegetarian,1.275054615540256,1.06
transport,flight-short,43.59902088395607,11.264
consumption,other,3153.306990554024,62.048
food,red-meat,2.732846795948584,73.636
consumption,clothing,4551.723226419622,68.773
energy,renewable,589.7915570711647,10.719
food,fish,2.9275129590991047,15.26
consumption,clothing,6344.96079049892,94.255
consumption,home-goods,2967.9975531411606,88.947
energy,coal,77.59570958632168,80.756
food,vegetarian,2.7494370863983155,5.144
